Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Temperature,Humidity,Soil_pH,N,P,K,Fertilizer,Pesticide,Yield,GDD,Rainfall_Anomaly,Temperature_Range,Heat_Stress
Cotton,1997,Whole Year,Andhra Pradesh,1493.0215400605964,983.0463739893964,22.5832745123117,53.43094502175988,6.33476979348819,72.80793411352147,25.344062516160523,97.70688948951708,118141.5287296334,3256.057187219465,3.680864872464712,1509.992941477404,0.24260087477574135,8.0,0
Wheat,2016,Kharif,Karnataka,1052.0241021712573,908.3788707623636,18.91102932944051,62.016140486259694,6.750506493239493,166.18396608164025,37.52711290707913,85.87964493085526,82300.40581655955,2724.354564841035,3.437672429531996,1069.3235195328612,0.6245665668470863,8.0,0
Groundnut,2015,Summer,Odisha,480.8871275500766,745.252693886919,23.666982431875343,43.38313230658811,6.347017507284972,90.05950015345803,67.0863244693301,97.60878998143842,38927.99404224541,1026.764914138368,2.3382852571963326,1640.0378918250412,-0.09372710544822359,8.0,0
Groundnut,2015,Summer,Rajasthan,1579.500668419258,1287.7042093207592,29.54219946419869,54.23839400068659,6.625637411928935,129.44757924677424,40.41243970580284,108.56924316778948,144891.63695705656,4826.686245021993,3.4217771602429377,2345.0639357038426,0.19807401961751397,8.0,0
Rice,2012,Whole Year,Madhya Pradesh,381.9827201446946,1357.4643745441006,32.83200471893312,47.22866843014717,7.114989867394828,161.5438087726497,86.5694903929456,98.62697891171794,39098.23830456422,1024.6573996871534,5.054098874520049,2739.8405662719742,-0.01896229583232411,8.0,0
Wheat,2008,Summer,Rajasthan,720.3534169714748,967.7983316385286,26.446537151854887,53.8445155831288,6.226944020936984,102.80714210299858,66.99727630918213,83.60252256603428,49490.133334461774,1546.3929595993654,3.8490476601393984,1973.5844582225864,-0.09956492417058602,8.0,0
Sugarcane,2013,Summer,Rajasthan,1661.5985267044714,1007.49173499504,31.486943327789486,33.45057242503606,7.064852602697452,158.45796068947823,38.51854037388874,123.03849597945576,139698.58230359282,3811.188369408345,7.853987417111636,2578.433199334738,-0.06263436592019184,8.0,0
Maize,2003,Summer,Madhya Pradesh,1272.1741007235787,1397.0275453720878,29.23871378710764,58.22644079298442,6.549820071076745,86.22057552308192,33.11778452483411,87.91533873903381,100762.26364130055,1032.408106697466,4.165088859266474,2308.6456544529165,0.009629955284165636,8.0,0
Rice,2015,Rabi,Bihar,713.2737742929102,522.8758847122265,25.388141008628764,32.788493058677666,6.505494744270152,146.1266517429516,58.94141923628964,52.36870902510498,59435.23394725903,1708.8126615631402,4.361820767089947,1846.5769210354517,-0.19826910926485666,8.0,0
Cotton,2010,Rabi,Odisha,807.4534103496435,932.1643666550184,22.174163746586736,51.85071116523575,5.831767343121292,113.20430495586392,82.62425112618592,92.00141958879476,61974.72847190379,918.0190053665624,2.0720192644116384,1460.8996495904082,0.13356892996944297,8.0,0
Sugarcane,2008,Whole Year,Andhra Pradesh,1090.0200949914454,704.2363994317124,24.372705415918944,45.512016603204366,7.006759601010719,100.8102517588326,32.383099022797424,96.70892725829536,73630.26155292426,1919.860682364104,7.644325755269241,1724.7246499102732,-0.10982351480342713,8.0,0
Cotton,2009,Whole Year,Rajasthan,503.4001170627285,883.0321069948931,30.130640136653103,49.846156373030695,7.660814436463715,137.10226109044115,73.53153000107594,69.83358215097206,43747.42607948228,1420.8789302964224,2.6476315186026014,2415.6768163983725,-0.17843102614604803,8.0,0
Sugarcane,2010,Summer,Karnataka,645.705568136527,554.3570164219709,26.97183949463957,28.90147674900507,6.013274645399098,101.40537258594458,64.23573315975648,120.31184086033883,44834.06354294598,1602.288843157849,6.821187478407157,2036.6207393567486,-0.008574611361180573,8.0,0
Rice,1997,Rabi,Punjab,83.69365056150608,917.3084436657484,26.50328821032673,37.294422781050734,6.072862907778131,84.80111460865662,32.98027885048471,89.07644905967494,7286.226071086691,198.24885510625847,4.425776744956913,1980.3945852392076,-0.11707406654824026,8.0,0
Groundnut,2000,Kharif,Punjab,1767.672523915924,983.3001364463768,24.793949641913493,62.11649928036415,7.442312565058957,50.85584595040608,72.0176903626032,60.03551094247375,164505.78415062654,3770.797087515901,3.098249670868773,1775.2739570296192,-0.053555871168404025,8.0,0
Cotton,2002,Rabi,Madhya Pradesh,5184.301736026222,1371.8272306970684,34.515219909272,57.838245438445796,6.946483897020084,129.85992729733502,48.15856309123417,47.81530453479154,309104.97974394984,9260.910499309464,4.095432812477463,2941.82638911264,-0.008582278728508735,8.0,1
Sugarcane,1999,Rabi,Tamil Nadu,1471.6306048272609,464.3423895948228,22.27661560363849,32.35811546463161,6.220454339343445,133.0966091004486,56.95675862385487,47.05676985175101,133089.8701985592,2528.815508155594,7.942209155288412,1473.1938724366187,-0.3346482726925486,8.0,0
Cotton,2007,Whole Year,Punjab,556.8422890293444,1304.812561283359,26.850512889182248,56.67844117782391,7.52143767110782,172.21033329538096,47.58537286536522,145.32177329122138,37831.947031527474,1330.7304621811236,3.398331927628307,2022.0615467018697,0.2559056406877539,8.0,0
Groundnut,2013,Summer,Rajasthan,1768.76983484504,1222.4888156747522,27.7928553452868,52.99463385162922,6.346944709438457,125.09990359402164,20.32905811790838,87.09812975281332,79526.6292606228,2938.834098534215,2.59935326827441,2135.142641434416,0.13739792005924426,8.0,0
Rice,2012,Rabi,Andhra Pradesh,3347.416718702054,684.2969728482606,25.23152179574513,42.16394446706119,6.61503095576612,81.1719983061586,34.71664015888389,99.23125814180828,285052.8322813097,7439.833440599266,4.464824822881754,1827.7826154894158,-0.13502756373811747,8.0,0
Rice,2008,Whole Year,Madhya Pradesh,118.28352502623804,1378.160018496149,25.45586745363561,64.84473672251447,6.785524874161335,113.67745872412496,56.59899699094354,67.65033918387026,9360.136452684375,270.61099424754786,4.361821169359926,1854.704094436273,-0.004005581380209671,8.0,0
Groundnut,2017,Rabi,Tamil Nadu,881.567393303754,819.9316228915806,26.206717784718688,36.44280240037092,7.018293321992533,104.2375889869748,66.46468630081634,107.13801596805052,75198.80635898179,1824.9053137091792,2.192839217835381,1944.8061341662426,0.17487210685295576,8.0,0
Rice,2010,Whole Year,Rajasthan,3002.8018598266567,1113.781246560624,30.41119878463344,50.4809336198295,6.8425840926271215,149.68726605794183,40.689760334045005,81.39526893851881,224307.76858652968,5425.312988770434,4.8521518489206965,2449.343854156013,0.03625690230951553,8.0,0
Sugarcane,1998,Summer,Madhya Pradesh,386.8554442849895,1719.9762106510511,23.33886814638941,71.24396066246001,6.607502620081975,151.06637317739802,39.04157901174744,79.84841438761286,21424.89726084557,886.7241403769451,7.75229338592875,1600.664177566729,0.24302452761352084,8.0,0
Rice,2015,Rabi,Andhra Pradesh,231.7438985713036,754.7474319601328,26.98646109611914,45.1918517065898,7.355084364189738,193.64148493609463,69.0120656017833,80.81457351692893,21333.709745757,423.2902156268638,3.481713225362798,2038.3753315342967,-0.045976014963857725,8.0,0
Groundnut,2010,Whole Year,Gujarat,407.92872732216745,855.2832431193737,22.70292118038752,59.94682533367972,7.463698148951259,104.14327648738484,81.49548723474041,49.99969528477884,29884.65869843899,922.4098120514748,2.9616472788495942,1524.3505416465023,0.3399066253695114,8.0,0
Maize,2012,Summer,Maharashtra,724.5118849283001,1103.1930613641534,23.228716063690896,60.35316179993805,6.236028086706643,151.441828579041,61.34331029164187,104.5408952751071,70424.28841595456,1611.9832837938154,3.603350938364098,1587.4459276429075,0.0015802618538539217,8.0,0
Cotton,2010,Whole Year,Odisha,1479.7900588715609,610.5075981991658,26.12402749700093,54.2228121499052,6.77802844511094,162.0087546615523,45.27227145116174,133.63183660647343,103151.82029208506,4761.467087783787,3.31402936117948,1934.8832996401118,-0.2575853898893417,8.0,0
Cotton,2010,Kharif,Tamil Nadu,1060.1427808229464,1008.6945838846756,29.93081275518967,34.76163300193427,7.526464467146374,136.33377569742805,58.63316449837687,94.1905524884772,102493.2358077244,2695.451099184956,3.736401980077965,2391.6975306227605,0.44534873134925756,8.0,0
Maize,1999,Rabi,Andhra Pradesh,448.91853320426367,719.9547143571773,24.215540815609494,50.8325394014349,6.381691695540425,92.66932752902264,56.00754260507938,81.56630925828814,28313.17000377696,761.0067848487793,4.08009534643023,1705.8648978731392,-0.08995508092975299,8.0,0
Maize,2010,Rabi,Karnataka,1574.1412656440991,347.80139634811883,24.576194293966893,43.95253044297125,6.386038950471546,96.3596896584236,58.68691065841512,61.63449914903143,112463.52113815164,4274.919333844478,2.938550226951449,1749.1433152760271,-0.3779836381083082,8.0,0
Cotton,2016,Summer,Gujarat,1348.5912273380743,632.676550681899,26.828596446766603,38.62133176649819,7.10726614954454,137.71401634807643,64.56115470008812,77.69599242526986,102254.70782425342,2384.682321125668,2.076708468234972,2019.4315736119925,-0.008834197565781621,8.0,0
Groundnut,2004,Whole Year,Tamil Nadu,1480.332599309328,933.005429020475,24.59987164701531,52.93184196900246,6.857532125373437,130.55413467917884,57.2036168778456,63.73842299440014,116053.68442010536,4676.559376075594,3.2866676623695086,1751.9845976418371,0.3368944720446704,8.0,0
Groundnut,2011,Kharif,Bihar,799.5847296992881,515.2765701672192,26.76086194281244,49.17829999809294,6.589646283845736,66.51967186157694,79.52854673645271,38.551975994130125,59004.56331509288,1593.277903301287,2.217804523539015,2011.303433137493,-0.20992121523736046,8.0,0
Maize,1997,Kharif,Gujarat,1547.01231606422,633.7599679409118,34.4457989552002,31.38540620578217,6.750218584418636,71.59794472041145,53.030981958236815,76.64440982222527,155744.89124615004,4835.074065848164,3.224358849517041,2933.4958746240245,-0.00713689088396863,8.0,1
Maize,2005,Summer,Gujarat,2215.8996889859004,307.458897702282,27.316274482953656,43.02026806322934,5.598264231109546,127.74775941476062,36.85309557746204,80.95423924510612,184123.3754888248,5147.025099173524,2.451368727156441,2077.9529379544388,-0.5183277383543293,8.0,0
Rice,2007,Rabi,Bihar,1811.2497753031616,568.3199015836029,24.94797086402337,43.16502041223329,6.415826435249188,30.451163979337053,64.03354371484252,92.26967943256996,158016.8488237309,3315.1779604233034,4.221567581561588,1793.7565036828046,-0.12858933785054896,8.0,0
Groundnut,2020,Summer,Odisha,1073.0970380723963,1002.5474558016792,29.63741106860021,51.48750782746187,6.132829272798228,116.554755812862,49.61112293554273,118.02784250908424,95865.08138462344,1897.4226023823512,2.3644039085644293,2356.489328232025,0.2191590746969615,8.0,0
Wheat,2002,Kharif,Maharashtra,1181.9931004574214,965.6371488647732,26.740418906510715,57.60884992682976,7.482186750781794,88.6104323237296,56.300518600527504,95.10723483012056,111717.85328614256,3309.8179257348784,4.998059437896123,2008.8502687812859,-0.12330566399686405,8.0,0
Maize,2003,Summer,Maharashtra,1303.600707863,877.87576639,27.820387069783905,39.89393641924078,6.502027317130704,78.12762586937222,61.58167704817313,63.69884682136678,130970.97628141406,2907.899201055303,4.008526007997772,2138.4464483740685,-0.20298352956553165,8.0,0
Sugarcane,2006,Kharif,Tamil Nadu,3961.017186751286,565.789208664698,26.488246061889274,44.46431423942401,6.646501609021296,91.60035320727916,65.27062398433222,99.91944008386017,340693.12480402825,7634.767943693741,7.46626493758656,1978.589527426713,-0.189286105011196,8.0,0
Groundnut,2020,Whole Year,Madhya Pradesh,1599.167048562805,1271.8602913822233,27.81550025669596,54.02478122478343,7.205836976567955,116.49636981255838,21.12644258666509,61.987308228393374,87762.95322702902,3773.752401952894,3.64601125472204,2137.860030803515,-0.08082825326538726,8.0,0
Maize,2017,Kharif,Karnataka,1522.6028258522936,695.5904619388591,17.009303592073486,65.54919453548905,7.453686034929524,108.61157696544136,56.86796813787863,78.54142581686207,133827.69482364357,4178.279206584701,2.8828465048603844,841.1164310488184,0.2440106711592524,8.0,0
Maize,1997,Kharif,Karnataka,4433.988395497576,626.3019023973434,23.133582592111644,40.979527972500094,6.746739188103231,65.12539592964029,38.37737785363987,86.02652374466233,252845.24141856525,12081.641255401251,4.616043591108083,1576.0299110533972,0.12009334886228379,8.0,0
Wheat,2002,Kharif,Rajasthan,1591.00712927869,1179.34223309281,27.297566217044075,53.53499295355036,6.131668836375924,46.85052917215244,47.48458862677753,97.22535983042364,138912.5271981232,4874.611848364732,4.792111206553052,2075.707946045289,0.09725453988505539,8.0,0
Cotton,2016,Kharif,Maharashtra,381.5612361771095,1111.9365469075608,23.649944273622072,53.00882326761118,6.29821553490243,115.28129695405472,12.358438881062618,80.00820118104967,24206.34788637897,1146.793755647989,2.82128542868612,1637.9933128346486,0.00951840327875062,8.0,0
Rice,1998,Rabi,Bihar,886.1021013849252,541.1359528597184,29.25979094418423,37.00438876475903,6.761750358525987,125.8162677707316,60.96971125004459,36.58584079279185,73580.96488424735,2398.592818218317,2.82683318447397,2311.1749133021076,-0.17027076180080736,8.0,0
Sugarcane,2017,Summer,Odisha,117.48090874048282,683.3057869400027,32.43463879126237,40.63394146995855,6.777694655395418,134.69896736545206,61.34472172466174,75.37046321972217,8818.4092430619,259.3861967266745,7.406018172318224,2692.1566549514846,-0.16905833622100977,8.0,0
Sugarcane,2003,Whole Year,Punjab,274.0818325765929,1120.0358099462012,26.87327852185197,55.47024465023969,6.154904703174266,50.5335939184917,64.8391153447069,61.267748706957406,26012.642821059624,578.2926755437292,7.874684586515861,2024.7934226222362,0.07805468250578297,8.0,0
Wheat,2019,Whole Year,Gujarat,51.70228147859066,927.2874678136766,35.80097290426875,54.06355834418241,5.46647339495884,118.3639549918696,51.81406222197076,64.09383789900211,4499.045682498676,64.06567356604005,4.147980323223997,3096.1167485122496,0.4527101188303471,8.0,1
Wheat,2004,Kharif,Maharashtra,5576.196959849879,937.4864527372222,23.79754676338308,51.32093481784493,5.708140226076494,129.78269379701769,32.32382731475221,62.97008343241109,274091.7496910928,17011.52442308557,3.5091766871837966,1655.7056116059698,-0.14886345853548313,8.0,0
Cotton,2007,Rabi,Maharashtra,7705.223419227384,923.581774631322,28.229495600071058,42.26159503153342,5.947660148143696,90.40676824370664,21.257706058326036,79.485181747582,634966.6632339201,13182.19676343611,5.149295121876162,2187.539472008527,-0.1614874058988462,8.0,0
Cotton,2012,Whole Year,Bihar,3116.2572284755806,448.2620295842317,27.99002152980537,35.88987152181771,6.479362111492145,94.98888715681356,64.0999711199612,96.41344092812308,310821.5407771096,8709.081231263452,3.158286611404103,2158.802583576645,-0.3126752891669167,8.0,0
Cotton,2000,Kharif,Andhra Pradesh,2000.114992569192,947.3818303691382,24.249526348969333,56.54594515290694,6.425101765878718,91.97412793031806,61.32362708025345,104.11831722503652,163784.27586704545,4875.452436990723,2.911995625483048,1709.94316187632,0.19751979388927307,8.0,0
Rice,2010,Summer,Punjab,582.1696766403008,1034.631065933546,22.312228854849927,49.92665269728744,5.685239978081947,88.24797507867237,48.92274903456223,68.38945389380677,53784.4002067718,1491.191411153382,4.224940739912397,1477.4674625819912,-0.004148925069398767,8.0,0
Groundnut,2009,Rabi,Odisha,149.797885525132,923.0229819206048,17.52833501253521,71.45435223489044,6.465666620632107,152.68829811420994,46.69776904535704,39.9302899921877,11955.662549924758,414.3762880914512,2.32561576919944,903.400201504225,0.12245244656533957,8.0,0
Rice,2015,Kharif,Punjab,522.0129994554331,950.782557092406,28.372942893289515,47.08834977258914,7.516607260784794,87.53792680336312,64.09232685215382,61.45548109379939,37816.58398245854,969.2488316534642,4.657151544519371,2204.753147194742,-0.08485462820364031,8.0,0
Maize,2020,Kharif,Karnataka,792.9715698602018,669.2244212299242,18.315959547038037,66.7918823419928,6.795876463841539,81.4235131409387,28.68422349003725,118.95870233939078,74357.40046184127,1457.0258905223927,2.663251702527841,997.9151456445645,0.19685701136543815,8.0,0
Groundnut,2012,Rabi,Maharashtra,338.74526199569306,1055.04440533614,30.19199588088604,58.46367758063977,7.700993957654703,30.38560881719057,41.68914000135224,102.82561899920212,24605.203572635324,768.8689817238186,3.1618177539028243,2423.0395057063247,-0.04213352243406827,8.0,0
Sugarcane,2006,Kharif,Tamil Nadu,1308.819240972871,427.4030159280994,25.21558461459537,44.53194624952899,6.602672918661227,130.97163413697857,70.0499431388525,112.0062315148842,104714.68553914336,3039.9774913393053,7.442758761033022,1825.8701537514446,-0.3875783446082376,8.0,0
Cotton,2006,Kharif,Gujarat,595.373355364561,807.3886349132362,29.46668354077118,43.725748220126974,6.585801627874294,79.22640770990094,23.891725839965243,86.91321135229424,28816.328050632525,1464.883468542945,2.205285515160402,2336.0020248925416,0.2648738179678953,8.0,0
